hospital,error_type,invoice_id,planted_line,detail,line_match_before,line_match_after,flagged,category_found,extra_categories,expected_total,original_total,contract_total,total_equals_original,tier,confidence,spillover_in_batch
H2,exclusion_window_violation,INV-H2-000974,,adds Postoperative Neurological Rehabilitation Programme on 2024-11-17 (excluded by Bedside Ophthalmic Radiotherapy Fraction within 7 days),,,1,1,,3352291,3352291,,1,F2,0.93,0
H2,exclusion_window_violation,INV-H2-000189,,adds Extended Dermatologic Specimen Analysis on 2024-05-15 (excluded by Advanced Endocrine Case Conference within 7 days),,,1,1,,1322741,1322741,,1,F2,0.93,0
H2,exclusion_window_violation,INV-H2-000635,,adds Standard Metabolic Telemetry Monitoring on 2024-06-13 (excluded by Routine Geriatric Physiotherapy Session within 14 days),,,1,1,,1136040,1136040,,1,F2,0.93,0
H2,exclusion_window_violation,INV-H2-000337,,adds Intermittent Psychiatric Laboratory Panel on 2024-02-02 (excluded by Emergency Pulmonary Ventilation Support within 7 days),,,1,1,,2289976,2289976,,1,F2,0.93,0
H2,exclusion_window_violation,INV-H2-000741,,adds Intensive Infectious Physiotherapy Session on 2025-05-04 (excluded by Routine Ophthalmic Laboratory Panel within 10 days),,,1,1,,746350,746350,,1,F2,0.93,0
H2,exclusion_window_violation,INV-H2-000538,,adds Intermittent Psychiatric Laboratory Panel on 2024-03-13 (excluded by Emergency Pulmonary Ventilation Support within 7 days),,,1,1,,2855565,2855565,,1,F2,0.93,0
H2,exclusion_window_violation,INV-H2-001037,,adds Postoperative Neurological Rehabilitation Programme on 2024-08-30 (excluded by Bedside Ophthalmic Radiotherapy Fraction within 7 days),,,1,1,,3753669,3753669,,1,F2,0.93,0
H2,bundle_not_applied,INV-H2-001053,H2-L01053-09,standalone rate: 73625 -> 89775,exact,exact,1,1,,4283250,4283250,,1,F2,0.93,0
H2,bundle_not_applied,INV-H2-001055,H2-L01055-07,standalone rate: 27275 -> 33275,exact,exact,1,1,,2570725,2570725,,1,F2,0.93,0
H2,bundle_not_applied,INV-H2-000129,H2-L00129-14,standalone rate: 14150 -> 16650,exact,exact,1,1,,1656345,1656345,,1,F2,0.93,0
H2,bundle_not_applied,INV-H2-000619,H2-L00619-01,standalone rate: 5200 -> 6950,exact,exact,1,1,,2581322,2581322,,1,F2,0.93,0
H2,bundle_not_applied,INV-H2-000841,H2-L00841-06,standalone rate: 27275 -> 33275,exact,exact,1,1,,2554005,2554005,,1,F2,0.93,0
H2,bundle_not_applied,INV-H2-000669,H2-L00669-02,standalone rate: 14150 -> 16650,exact,exact,1,1,,1716593,1716593,,1,F2,0.93,0
H2,bundle_not_applied,INV-H2-000504,H2-L00504-09,standalone rate: 5875 -> 6900,unit_tiebreak,unit_tiebreak,1,1,,1227341,1227341,,1,F3,0.8,0
H2,bundle_not_applied,INV-H2-000005,H2-L00005-04,standalone rate: 73625 -> 89775,exact,exact,1,1,,1887000,1887000,,1,F2,0.93,0
H2,bundle_not_applied,INV-H2-000521,H2-L00521-02,standalone rate: 5200 -> 6950,exact,exact,1,1,,2393093,2393093,,1,F2,0.93,0
H2,bundle_not_applied,INV-H2-000163,H2-L00163-08,standalone rate: 73625 -> 89775,exact,exact,1,1,,3654320,3654320,,1,F2,0.93,0
H2,bundle_not_applied,INV-H2-000416,H2-L00416-05,standalone rate: 90350 -> 120475,exact,exact,1,1,,1882350,1882350,,1,F2,0.93,0
H2,bundle_not_applied,INV-H2-000250,H2-L00250-04,standalone rate: 73625 -> 89775,exact,exact,1,1,,3640555,3640555,,1,F2,0.93,0
H2,bundle_not_applied,INV-H2-000228,H2-L00228-02,standalone rate: 27275 -> 33275,price_tiebreak,price_tiebreak,1,1,,1700169,1700169,,1,F3,0.8,0
H2,bundle_not_applied,INV-H2-000537,H2-L00537-11,standalone rate: 90350 -> 120475,exact,exact,1,1,,3154210,3154210,,1,F2,0.93,0
H2,bundle_not_applied,INV-H2-000766,H2-L00766-09,standalone rate: 5875 -> 6900,strong,strong,1,1,,3930652,3930652,,1,F2,0.93,0
H2,bundle_not_applied,INV-H2-000877,H2-L00877-04,standalone rate: 90350 -> 120475,exact,exact,1,1,,3481390,3481390,,1,F2,0.93,0
H2,bundle_not_applied,INV-H2-000709,H2-L00709-01,standalone rate: 5875 -> 6900,strong,strong,1,1,,1259718,1259718,,1,F2,0.93,0
H2,bundle_not_applied,INV-H2-001115,H2-L01115-10,standalone rate: 27275 -> 33275,exact,exact,1,1,,3882884,3882884,,1,F2,0.93,0
H2,bundle_not_applied,INV-H2-000329,H2-L00329-07,standalone rate: 14150 -> 16650,exact,exact,1,1,,966437,966437,,1,F2,0.93,0
H2,bundle_not_applied,INV-H2-000392,H2-L00392-13,standalone rate: 27275 -> 33275,exact,exact,1,1,,3198125,3198125,,1,F2,0.93,0
H2,premium_omitted,INV-H2-000459,H2-L00459-05,uplift removed: 12145 -> 8675,strong,strong,1,1,,1475580,1475580,,1,F2,0.93,0
H2,premium_omitted,INV-H2-001093,H2-L01093-12,uplift removed: 9485 -> 6775,exact,exact,1,1,,3647438,3647438,,1,F2,0.93,0
H2,premium_omitted,INV-H2-000579,H2-L00579-17,uplift removed: 5281 -> 4225,exact,exact,1,1,,2126739,2126739,,1,F2,0.93,0
H2,premium_omitted,INV-H2-000738,H2-L00738-14,uplift removed: 5281 -> 4225,exact,exact,1,1,,4531429,4531429,,1,F2,0.93,0
H2,premium_omitted,INV-H2-000814,H2-L00814-18,uplift removed: 6636 -> 5925,exact,exact,1,1,,3908420,3908420,,1,F2,0.93,0
H2,premium_omitted,INV-H2-000505,H2-L00505-05,uplift removed: 9485 -> 6775,strong,strong,1,1,,1313419,1313419,,1,F2,0.93,0
H2,premium_omitted,INV-H2-000100,H2-L00100-05,uplift removed: 9485 -> 6775,exact,exact,1,1,,1012872,1012872,,1,F2,0.93,0
H2,premium_omitted,INV-H2-000675,H2-L00675-08,uplift removed: 12145 -> 8675,exact,exact,1,1,,2606740,2606740,,1,F2,0.93,0
H2,premium_omitted,INV-H2-000953,H2-L00953-08,uplift removed: 5281 -> 4225,exact,exact,1,1,,3157954,3157954,,1,F2,0.93,0
H2,premium_omitted,INV-H2-000162,H2-L00162-10,uplift removed: 67906 -> 54325,exact,exact,1,1,,1152086,1152086,,1,F2,0.93,0
H2,premium_omitted,INV-H2-000190,H2-L00190-12,uplift removed: 12145 -> 8675,strong,strong,1,1,,3942015,3942015,,1,F2,0.93,0
H2,premium_omitted,INV-H2-000186,H2-L00186-01,uplift removed: 92758 -> 84325,exact,exact,1,1,,2261042,2261042,,1,F2,0.93,0
H2,premium_omitted,INV-H2-000769,H2-L00769-03,uplift removed: 34875 -> 27900,strong,strong,1,1,,1143304,1143304,,1,F2,0.93,0
H2,premium_omitted,INV-H2-000250,H2-L00250-08,uplift removed: 9485 -> 6775,strong,strong,1,1,,3640555,3640555,,1,F2,0.93,0
H2,premium_omitted,INV-H2-000184,H2-L00184-02,uplift removed: 67906 -> 54325,strong,strong,1,1,,2567831,2567831,,1,F2,0.93,0
H2,premium_omitted,INV-H2-000082,H2-L00082-06,uplift removed: 6636 -> 5925,exact,exact,1,1,,3097359,3097359,,1,F2,0.93,0
H2,premium_omitted,INV-H2-000617,H2-L00617-08,uplift removed: 92758 -> 84325,exact,exact,1,1,,2405578,2405578,,1,F2,0.93,0
H2,premium_omitted,INV-H2-000218,H2-L00218-03,uplift removed: 12145 -> 8675,strong,strong,1,1,,2870834,2870834,,1,F2,0.93,0
H2,premium_omitted,INV-H2-000634,H2-L00634-02,uplift removed: 67906 -> 54325,exact,exact,1,1,,4638849,4638849,,1,F2,0.93,0
H2,premium_omitted,INV-H2-000448,H2-L00448-18,uplift removed: 34875 -> 27900,exact,exact,1,1,,3534828,3534828,,1,F2,0.93,0
H2,premium_incorrectly_applied,INV-H2-000291,H2-L00291-04,uplift added: 170475 -> 213094,exact,exact,1,1,,1924615,1924615,,1,F2,0.93,0
H2,premium_incorrectly_applied,INV-H2-000192,H2-L00192-13,uplift added: 4225 -> 5281,exact,exact,1,1,,3569501,3569501,,1,F2,0.93,0
H2,premium_incorrectly_applied,INV-H2-000161,H2-L00161-11,uplift added: 7925 -> 9114,exact,exact,1,1,,2566739,2566739,,1,F2,0.93,0
H2,premium_incorrectly_applied,INV-H2-000076,H2-L00076-02,uplift added: 27900 -> 34875,exact,exact,1,1,,2055003,2055003,,1,F2,0.93,0
H2,premium_incorrectly_applied,INV-H2-000160,H2-L00160-02,uplift added: 78075 -> 89786,exact,exact,1,1,,2010188,2010188,,1,F2,0.93,0
H2,premium_incorrectly_applied,INV-H2-001055,H2-L01055-04,uplift added: 27900 -> 34875,strong,strong,1,1,,2570725,2570725,,1,F2,0.93,0
H2,premium_incorrectly_applied,INV-H2-000012,H2-L00012-01,uplift added: 87050 -> 100108,exact,exact,1,1,,1365950,1365950,,1,F2,0.93,0
H2,premium_incorrectly_applied,INV-H2-000550,H2-L00550-02,uplift added: 148400 -> 170660,strong,strong,1,1,,812880,812880,,1,F2,0.93,0
H2,premium_incorrectly_applied,INV-H2-000164,H2-L00164-17,uplift added: 8675 -> 12145,exact,exact,1,1,,4160466,4160466,,1,F2,0.93,0
H2,premium_incorrectly_applied,INV-H2-000024,H2-L00024-12,uplift added: 450700 -> 518305,exact,exact,1,1,,4052564,4052564,,1,F2,0.93,0
H2,premium_incorrectly_applied,INV-H2-000663,H2-L00663-10,uplift added: 170475 -> 213094,exact,exact,1,1,,4682684,4682684,,1,F2,0.93,0
H2,premium_incorrectly_applied,INV-H2-000182,H2-L00182-08,uplift added: 170475 -> 213094,exact,exact,1,1,,3424525,3424525,,1,F2,0.93,0
H2,premium_incorrectly_applied,INV-H2-000620,H2-L00620-06,uplift added: 170475 -> 213094,exact,exact,1,1,,4885679,4885679,,1,F2,0.93,0
H2,premium_incorrectly_applied,INV-H2-000289,H2-L00289-13,uplift added: 78075 -> 89786,exact,exact,1,1,,1786174,1786174,,1,F2,0.93,0
H2,premium_incorrectly_applied,INV-H2-000908,H2-L00908-12,uplift added: 54975 -> 63221,exact,exact,1,1,,3840632,3840632,,1,F2,0.93,0
H2,premium_incorrectly_applied,INV-H2-000581,H2-L00581-07,uplift added: 148400 -> 170660,exact,exact,1,1,,2793115,2793115,,1,F2,0.93,0
H2,premium_incorrectly_applied,INV-H2-001111,H2-L01111-08,uplift added: 87050 -> 100108,strong,strong,1,1,,3347740,3347740,,1,F2,0.93,0
H2,premium_incorrectly_applied,INV-H2-000608,H2-L00608-09,uplift added: 170475 -> 213094,exact,exact,1,1,,2344333,2344333,,1,F2,0.93,0
H2,premium_incorrectly_applied,INV-H2-000584,H2-L00584-02,uplift added: 7925 -> 9114,exact,exact,1,1,,806310,806310,,1,F2,0.93,0
H2,premium_incorrectly_applied,INV-H2-000651,H2-L00651-12,uplift added: 54975 -> 63221,exact,exact,1,1,,3375477,3375477,,1,F2,0.93,0
H2,volume_discount_omitted,INV-H2-000328,H2-L00328-05,discount removed: 7538 -> 10050,exact,exact,1,1,,2670780,2670780,,1,F2,0.93,0
H2,volume_discount_omitted,INV-H2-000947,H2-L00947-02,discount removed: 8213 -> 9125,strong,strong,1,1,,2794550,2794550,,1,F2,0.93,0
H2,volume_discount_omitted,INV-H2-000945,H2-L00945-08,discount removed: 7740 -> 9675,strong,strong,1,1,,1641371,1641371,,1,F2,0.93,0
H2,volume_discount_omitted,INV-H2-000241,H2-L00241-03,discount removed: 332420 -> 377750,strong,strong,1,1,,1809995,1809995,,1,F2,0.93,0
H2,volume_discount_omitted,INV-H2-000216,H2-L00216-08,discount removed: 10010 -> 11375,exact,exact,1,1,,2947675,2947675,,1,F2,0.93,0
H2,volume_discount_omitted,INV-H2-001033,H2-L01033-01,discount removed: 14438 -> 20625,strong,strong,1,1,,2351755,2351755,,1,F2,0.93,0
H2,volume_discount_omitted,INV-H2-000881,H2-L00881-11,discount removed: 13856 -> 18475,exact,exact,1,1,,3902640,3902640,,1,F2,0.93,0
H2,volume_discount_omitted,INV-H2-001029,H2-L01029-09,discount removed: 7740 -> 9675,exact,exact,1,1,,1860990,1860990,,1,F2,0.93,0
H2,volume_discount_omitted,INV-H2-000268,H2-L00268-01,discount removed: 7740 -> 9675,strong,strong,1,1,,1812741,1812741,,1,F2,0.93,0
H2,volume_discount_omitted,INV-H2-000089,H2-L00089-06,discount removed: 8543 -> 10050,exact,exact,1,1,,3697715,3697715,,1,F2,0.93,0
H2,volume_discount_omitted,INV-H2-000130,H2-L00130-02,discount removed: 14438 -> 20625,exact,exact,1,1,,3005248,3005248,,1,F2,0.93,0
H2,volume_discount_omitted,INV-H2-000860,H2-L00860-06,discount removed: 10010 -> 11375,exact,exact,1,1,,881275,881275,,1,F2,0.93,0
H2,volume_discount_omitted,INV-H2-000776,H2-L00776-06,discount removed: 8213 -> 9125,strong,strong,1,1,,1497840,1497840,,1,F2,0.93,0
H2,volume_discount_omitted,INV-H2-000569,H2-L00569-05,discount removed: 7740 -> 9675,exact,exact,1,1,,1295125,1295125,,1,F2,0.93,0
H2,volume_discount_omitted,INV-H2-000594,H2-L00594-09,discount removed: 7538 -> 10050,strong,strong,1,1,,1757164,1757164,,1,F2,0.93,0
H2,volume_discount_omitted,INV-H2-000034,H2-L00034-12,discount removed: 18563 -> 20625,exact,exact,1,1,,3110520,3110520,,1,F2,0.93,0
H2,volume_discount_omitted,INV-H2-001085,H2-L01085-08,discount removed: 45848 -> 52100,strong,strong,1,1,,2098190,2098190,,1,F2,0.93,0
H2,volume_discount_omitted,INV-H2-000888,H2-L00888-09,discount removed: 45848 -> 52100,exact,exact,1,1,,1641200,1641200,,1,F2,0.93,0
H2,volume_discount_omitted,INV-H2-000464,H2-L00464-02,discount removed: 10010 -> 11375,exact,exact,1,1,,450405,450405,,1,F2,0.93,0
H2,volume_discount_omitted,INV-H2-000926,H2-L00926-03,discount removed: 7740 -> 9675,strong,strong,1,1,,5266190,5266190,,1,F2,0.93,0
H2,volume_discount_incorrectly_applied,INV-H2-000024,H2-L00024-04,discount added: 9125 -> 8213,exact,exact,1,1,,4052564,4052564,,1,F2,0.93,0
H2,volume_discount_incorrectly_applied,INV-H2-000168,H2-L00168-14,discount added: 377750 -> 332420,strong,strong,1,1,,3421831,3421831,,1,F2,0.93,0
H2,volume_discount_incorrectly_applied,INV-H2-000050,H2-L00050-05,discount added: 18475 -> 15704,exact,exact,1,1,,1662879,1662879,,1,F2,0.93,0
H2,volume_discount_incorrectly_applied,INV-H2-000117,H2-L00117-12,discount added: 377750 -> 332420,strong,strong,1,1,,3016765,3016765,,1,F2,0.93,0
H2,volume_discount_incorrectly_applied,INV-H2-000105,H2-L00105-15,discount added: 18475 -> 15704,exact,exact,1,1,,3415883,3415883,,1,F2,0.93,0
H2,volume_discount_incorrectly_applied,INV-H2-000134,H2-L00134-17,discount added: 377750 -> 332420,exact,exact,1,1,,3628983,3628983,,1,F2,0.93,0
H2,volume_discount_incorrectly_applied,INV-H2-000018,H2-L00018-13,discount added: 377750 -> 332420,strong,strong,1,1,,3343125,3343125,,1,F2,0.93,0
H2,volume_discount_incorrectly_applied,INV-H2-000027,H2-L00027-17,discount added: 11375 -> 10010,exact,exact,1,1,,4051625,4051625,,1,F2,0.93,0
H2,volume_discount_incorrectly_applied,INV-H2-000014,H2-L00014-03,discount added: 9675 -> 8708,strong,strong,1,1,,2026480,2026480,,1,F2,0.93,0
H2,volume_discount_incorrectly_applied,INV-H2-000127,H2-L00127-02,discount added: 18475 -> 15704,exact,exact,1,1,,1721114,1721114,,1,F2,0.93,0
H2,volume_discount_incorrectly_applied,INV-H2-000057,H2-L00057-09,discount added: 9675 -> 8708,strong,strong,1,1,,3320487,3320487,,1,F2,0.93,0
H2,volume_discount_incorrectly_applied,INV-H2-000082,H2-L00082-09,discount added: 9675 -> 8708,exact,exact,1,1,,3097359,3097359,,1,F2,0.93,0
H2,volume_discount_incorrectly_applied,INV-H2-000025,H2-L00025-05,discount added: 9675 -> 8708,strong,strong,1,1,,2670700,2670700,,1,F2,0.93,0
H2,volume_discount_incorrectly_applied,INV-H2-000146,H2-L00146-08,discount added: 377750 -> 332420,exact,exact,1,1,,1528394,1528394,,1,F2,0.93,0
H2,volume_discount_incorrectly_applied,INV-H2-000035,H2-L00035-12,discount added: 9125 -> 8213,strong,strong,1,1,,1918666,1918666,,1,F2,0.93,0
H2,volume_discount_incorrectly_applied,INV-H2-000125,H2-L00125-05,discount added: 377750 -> 332420,exact,exact,1,1,,3396593,3396593,,1,F2,0.93,0
H2,volume_discount_incorrectly_applied,INV-H2-000190,H2-L00190-14,discount added: 377750 -> 332420,exact,exact,1,1,,3942015,3942015,,1,F2,0.93,0
H2,volume_discount_incorrectly_applied,INV-H2-000052,H2-L00052-03,discount added: 377750 -> 332420,strong,strong,1,1,,2851444,2851444,,1,F2,0.93,0
H2,volume_discount_incorrectly_applied,INV-H2-000153,H2-L00153-03,discount added: 377750 -> 332420,strong,strong,1,1,,1484485,1484485,,1,F2,0.93,0
H2,volume_discount_incorrectly_applied,INV-H2-000077,H2-L00077-05,discount added: 377750 -> 332420,strong,strong,1,1,,965993,965993,,1,F2,0.93,0
H3,unit_price_mismatch,INV-H3-000638,H3-L00638-01,price x1.25,exact,exact,1,1,,2890956,2890956,,1,F2,0.93,0
H3,unit_price_mismatch,INV-H3-000900,H3-L00900-06,price x1.75,exact,exact,1,1,,2769562,2769562,,1,F2,0.93,0
H3,unit_price_mismatch,INV-H3-000282,H3-L00282-03,price x3,exact,exact,1,1,,1465854,1465854,,1,F2,0.93,0
H3,unit_price_mismatch,INV-H3-000118,H3-L00118-09,price x0.5,exact,exact,1,1,,1748994,1748994,,1,F2,0.93,0
H3,unit_price_mismatch,INV-H3-000271,H3-L00271-03,price x1.25,exact,exact,1,1,,3940067,3940067,,1,F2,0.93,0
H3,unit_price_mismatch,INV-H3-000759,H3-L00759-03,price x0.75,exact,exact,1,1,,2342309,2342309,,1,F2,0.93,0
H3,unit_price_mismatch,INV-H3-000286,H3-L00286-06,price x0.75,exact,exact,1,1,,2583800,2583800,,1,F2,0.93,0
H3,unit_price_mismatch,INV-H3-000898,H3-L00898-06,price x3,exact,exact,1,1,,3808756,3808756,,1,F2,0.93,0
H3,unit_price_mismatch,INV-H3-000473,H3-L00473-03,price x3,exact,exact,1,1,,3656652,3656652,,1,F2,0.93,0
H3,unit_price_mismatch,INV-H3-000571,H3-L00571-06,price x2,exact,exact,1,1,,1000673,1000673,,1,F2,0.93,0
H3,unit_price_mismatch,INV-H3-000723,H3-L00723-12,price x1.75,exact,exact,1,1,,3834659,3834659,,1,F2,0.93,0
H3,unit_price_mismatch,INV-H3-000199,H3-L00199-06,price x1.5,exact,exact,1,1,,3188609,3188609,,1,F2,0.93,0
H3,unit_price_mismatch,INV-H3-000174,H3-L00174-04,price x1.25,exact,exact,1,1,,1545170,1545170,,1,F2,0.93,0
H3,unit_price_mismatch,INV-H3-000798,H3-L00798-02,price x2,exact,exact,1,1,,2932721,2932721,,1,F2,0.93,0
H3,unit_price_mismatch,INV-H3-000851,H3-L00851-01,price x2,exact,exact,1,1,,3261972,3261972,,1,F2,0.93,0
H3,unit_price_mismatch,INV-H3-000905,H3-L00905-02,price x0.5,exact,exact,1,1,,3125341,3125341,,1,F2,0.93,0
H3,unit_price_mismatch,INV-H3-000454,H3-L00454-01,price x1.5,exact,exact,1,1,,1592850,1592850,,1,F2,0.93,0
H3,unit_price_mismatch,INV-H3-000572,H3-L00572-18,price x1.5,exact,exact,1,1,,4585023,4585023,,1,F2,0.93,0
H3,unit_price_mismatch,INV-H3-000932,H3-L00932-10,price x0.5,exact,exact,1,1,,2288377,2288377,,1,F2,0.93,0
H3,unit_price_mismatch,INV-H3-000845,H3-L00845-03,price x2,exact,exact,1,1,,2708497,2708497,,1,F2,0.93,0
H3,wrong_unit_plus_price,INV-H3-000377,H3-L00377-05,unit per_unit_dispensed and price x2 on the same line,strong,none,1,0,unknown_service,1453713,1450513,,0,F3,0.8,0
H3,wrong_unit_plus_price,INV-H3-000061,H3-L00061-13,unit per_unit_dispensed and price x2 on the same line,exact,exact,1,0,,7222530,6342830,,0,F2,0.93,0
H3,wrong_unit_plus_price,INV-H3-000571,H3-L00571-04,unit per_procedure and price x2 on the same line,exact,exact,1,0,,1282623,1000673,,0,F2,0.93,0
H3,wrong_unit_plus_price,INV-H3-000218,H3-L00218-15,unit per_night and price x2 on the same line,exact,exact,1,0,,4464952,4377877,,0,F2,0.93,0
H3,wrong_unit_plus_price,INV-H3-000319,H3-L00319-02,unit per_procedure and price x2 on the same line,exact,exact,1,0,,2029719,1994444,,0,F2,0.93,0
H3,wrong_unit_plus_price,INV-H3-000147,H3-L00147-07,unit per_test and price x2 on the same line,exact,exact,1,0,,5606615,5040665,,0,F2,0.93,0
H3,wrong_unit_plus_price,INV-H3-000063,H3-L00063-05,unit per_night and price x2 on the same line,exact,exact,1,0,,2311050,1608750,,0,F2,0.93,0
H3,wrong_unit_plus_price,INV-H3-000570,H3-L00570-05,unit per_visit and price x2 on the same line,exact,exact,1,0,,3847769,3537739,,0,F2,0.93,0
H3,wrong_unit_plus_price,INV-H3-000376,H3-L00376-12,unit per_night and price x2 on the same line,strong,none,1,0,unknown_service,2712024,2699524,,0,F3,0.8,0
H3,wrong_unit_plus_price,INV-H3-000807,H3-L00807-01,unit per_day and price x2 on the same line,exact,exact,1,0,,1894999,1858924,,0,F2,0.93,0
H3,wrong_unit_plus_price,INV-H3-000152,H3-L00152-03,unit per_hour and price x2 on the same line,strong,none,1,0,unknown_service,2448238,2359561,,0,F3,0.8,0
H3,wrong_unit_plus_price,INV-H3-000231,H3-L00231-03,unit per_test and price x2 on the same line,exact,exact,1,0,,4670189,4454522,,0,F2,0.93,0
H3,wrong_unit_plus_price,INV-H3-000457,H3-L00457-02,unit per_procedure and price x2 on the same line,strong,none,1,0,unknown_service,4291912,4279312,,0,F3,0.8,0
H3,wrong_unit_plus_price,INV-H3-000616,H3-L00616-12,unit per_item and price x2 on the same line,exact,exact,1,0,,2485318,2455618,,0,F2,0.93,0
H3,wrong_unit_plus_price,INV-H3-000921,H3-L00921-08,unit per_night and price x2 on the same line,exact,exact,1,0,,3022619,2818319,,0,F2,0.93,0
H3,wrong_unit_plus_price,INV-H3-000800,H3-L00800-11,unit per_day and price x2 on the same line,strong,none,1,0,unknown_service,5202816,5046666,,0,F3,0.8,0
H3,wrong_unit_plus_price,INV-H3-000461,H3-L00461-04,unit per_day and price x2 on the same line,exact,exact,1,0,,5836252,5519752,,0,F2,0.93,0
H3,wrong_unit_plus_price,INV-H3-000325,H3-L00325-10,unit per_procedure and price x2 on the same line,exact,exact,1,0,,4462100,4438825,,0,F2,0.93,0
H3,wrong_unit_plus_price,INV-H3-000172,H3-L00172-11,unit per_test and price x2 on the same line,exact,exact,1,0,,4028034,3824234,,0,F2,0.93,0
H3,wrong_unit_plus_price,INV-H3-000688,H3-L00688-10,unit per_procedure and price x2 on the same line,exact,exact,1,0,,1661280,1626005,,0,F2,0.93,0
H3,line_total_arithmetic,INV-H3-000419,H3-L00419-09,line total off by one unit (-161525),exact,exact,1,1,,4102600,4102600,,1,F1,0.97,0
H3,line_total_arithmetic,INV-H3-000734,H3-L00734-04,line total off by one unit (+23963),exact,exact,1,1,,537271,537271,,1,F1,0.97,0
H3,line_total_arithmetic,INV-H3-000174,H3-L00174-05,line total off by one unit (+72754),exact,exact,1,1,,1545170,1545170,,1,F1,0.97,0
